latitude,longitude,year,month,day,DATE,ListID,list_name,N.cleanupAttempts,total_plastic,total_plasticbags,totalFishingLine,total_takeout
32.9564,-117.1237,2020,4,25,4/25/20,22,NOAA Marine Debris,1,5,0,0,1
32.7967,-117.2515,2014,10,13,10/13/14,22,NOAA Marine Debris,2,6,0,0,2
32.8261,-117.2479,2014,10,14,10/14/14,22,NOAA Marine Debris,2,2,0,0,1
32.7966,-117.2513,2014,10,20,10/20/14,22,NOAA Marine Debris,1,8,0,0,0
32.8271,-117.2472,2014,10,22,10/22/14,22,NOAA Marine Debris,2,3,0,0,1
32.8281,-117.2486,2014,10,22,10/22/14,22,NOAA Marine Debris,2,2,0,0,0
32.8012,-117.2568,2014,10,23,10/23/14,22,NOAA Marine Debris,1,3,0,0,0
32.8269,-117.247,2014,10,30,10/30/14,22,NOAA Marine Debris,1,2,0,0,0
32.8271,-117.2461,2014,10,30,10/30/14,22,NOAA Marine Debris,1,1,0,0,0
32.8266,-117.2472,2014,10,30,10/30/14,22,NOAA Marine Debris,1,1,0,0,0
32.8264,-117.2471,2014,10,30,10/30/14,22,NOAA Marine Debris,2,3,0,0,0
32.8263,-117.2471,2014,10,30,10/30/14,22,NOAA Marine Debris,1,2,0,0,0
32.8262,-117.2473,2014,10,30,10/30/14,22,NOAA Marine Debris,1,1,0,0,0
32.8282,-117.2486,2014,10,30,10/30/14,22,NOAA Marine Debris,2,2,0,0,1
32.8274,-117.2474,2014,10,31,10/31/14,22,NOAA Marine Debris,1,2,0,0,0
32.827,-117.2473,2014,10,31,10/31/14,22,NOAA Marine Debris,1,1,0,0,0
32.8269,-117.2482,2014,10,31,10/31/14,22,NOAA Marine Debris,1,1,0,0,0
32.8275,-117.2484,2014,10,31,10/31/14,22,NOAA Marine Debris,2,2,0,0,0
32.7967,-117.251,2014,11,3,11/3/14,22,NOAA Marine Debris,1,3,0,0,0
32.7966,-117.2512,2014,11,3,11/3/14,22,NOAA Marine Debris,4,5,0,0,1
32.7965,-117.2518,2014,11,6,11/6/14,22,NOAA Marine Debris,2,8,0,0,1
32.8997,-117.2042,2014,11,7,11/7/14,22,NOAA Marine Debris,2,2,0,0,1
32.8998,-117.2042,2014,11,7,11/7/14,22,NOAA Marine Debris,1,2,0,0,0
32.7956,-117.2564,2014,12,10,12/10/14,22,NOAA Marine Debris,1,9,0,0,0
32.8299,-117.2492,2014,12,11,12/11/14,22,NOAA Marine Debris,3,7,0,0,2
32.8286,-117.2488,2014,12,23,12/23/14,22,NOAA Marine Debris,1,1,0,0,0
32.8278,-117.2485,2014,12,23,12/23/14,22,NOAA Marine Debris,2,4,0,0,0
32.7959,-117.2543,2015,1,5,1/5/15,22,NOAA Marine Debris,1,1,0,0,0
32.7959,-117.2546,2015,1,5,1/5/15,22,NOAA Marine Debris,1,9,0,0,0
32.8997,-117.2042,2015,1,6,1/6/15,22,NOAA Marine Debris,1,2,0,0,0
32.8996,-117.2042,2015,1,6,1/6/15,22,NOAA Marine Debris,1,7,0,0,0
32.8991,-117.2042,2015,1,6,1/6/15,22,NOAA Marine Debris,1,3,0,0,0
32.899,-117.2042,2015,1,6,1/6/15,22,NOAA Marine Debris,1,1,0,0,0
32.899,-117.2043,2015,1,6,1/6/15,22,NOAA Marine Debris,1,1,0,0,0
32.8281,-117.2486,2015,1,19,1/19/15,22,NOAA Marine Debris,1,1,0,0,0
32.7959,-117.2547,2015,1,22,1/22/15,22,NOAA Marine Debris,2,8,0,0,1
32.7959,-117.2546,2015,1,22,1/22/15,22,NOAA Marine Debris,5,5,0,0,2
32.9003,-117.204,2015,1,28,1/28/15,22,NOAA Marine Debris,2,3,0,0,0
32.9002,-117.2041,2015,1,28,1/28/15,22,NOAA Marine Debris,2,2,0,0,0
32.9,-117.2041,2015,1,28,1/28/15,22,NOAA Marine Debris,3,3,0,0,0
32.8999,-117.2041,2015,1,28,1/28/15,22,NOAA Marine Debris,2,3,0,0,0
32.8993,-117.2042,2015,1,28,1/28/15,22,NOAA Marine Debris,2,2,0,0,0
32.8992,-117.2042,2015,1,28,1/28/15,22,NOAA Marine Debris,2,5,0,0,0
32.899,-117.2042,2015,1,28,1/28/15,22,NOAA Marine Debris,3,5,0,0,4
32.8991,-117.2047,2015,1,28,1/28/15,22,NOAA Marine Debris,1,1,0,0,0
32.8992,-117.2048,2015,1,28,1/28/15,22,NOAA Marine Debris,1,2,0,0,0
32.8993,-117.2047,2015,1,28,1/28/15,22,NOAA Marine Debris,1,1,0,0,0
32.8994,-117.2046,2015,1,28,1/28/15,22,NOAA Marine Debris,4,6,0,0,0
32.8993,-117.2046,2015,1,28,1/28/15,22,NOAA Marine Debris,4,4,0,0,0
32.7961,-117.2532,2015,2,9,2/9/15,22,NOAA Marine Debris,1,3,0,0,0
32.7963,-117.2532,2015,2,9,2/9/15,22,NOAA Marine Debris,1,2,0,0,0
32.9008,-117.2041,2015,2,10,2/10/15,22,NOAA Marine Debris,1,1,0,0,0
32.9001,-117.2041,2015,2,13,2/13/15,22,NOAA Marine Debris,2,2,0,0,0
32.9003,-117.2041,2015,2,13,2/13/15,22,NOAA Marine Debris,3,3,0,0,0
32.9005,-117.2041,2015,2,13,2/13/15,22,NOAA Marine Debris,1,1,0,0,0
32.8274,-117.2476,2015,5,23,5/23/15,22,NOAA Marine Debris,1,2,0,0,0
32.8264,-117.2477,2015,5,23,5/23/15,22,NOAA Marine Debris,1,6,0,0,1
32.8266,-117.2477,2015,5,23,5/23/15,22,NOAA Marine Debris,1,1,0,0,0
32.8263,-117.2474,2015,5,23,5/23/15,22,NOAA Marine Debris,1,8,0,0,1
32.8293,-117.2492,2015,5,23,5/23/15,22,NOAA Marine Debris,1,3,0,0,0
32.7281,-114.6141,2015,5,23,5/23/15,22,NOAA Marine Debris,1,3,0,0,2
32.7828,-117.2504,2015,5,29,5/29/15,22,NOAA Marine Debris,1,2,0,0,0
32.7828,-117.2503,2015,5,29,5/29/15,22,NOAA Marine Debris,1,1,0,0,0
32.8315,-117.2494,2015,6,11,6/11/15,22,NOAA Marine Debris,1,1,0,0,0
32.8279,-117.2486,2015,6,18,6/18/15,22,NOAA Marine Debris,1,2,0,0,0
32.796,-117.253,2015,7,8,7/8/15,22,NOAA Marine Debris,1,1,0,0,0
32.7825,-117.2493,2015,7,16,7/16/15,22,NOAA Marine Debris,2,3,0,0,0
32.8133,-117.2717,2015,7,23,7/23/15,22,NOAA Marine Debris,2,2,0,0,1
32.7827,-117.2506,2015,7,23,7/23/15,22,NOAA Marine Debris,2,10,0,0,1
32.7809,-117.2527,2015,7,30,7/30/15,22,NOAA Marine Debris,3,4,0,0,0
32.7809,-117.2526,2015,7,30,7/30/15,22,NOAA Marine Debris,2,2,0,0,0
32.7971,-117.2516,2015,8,3,8/3/15,22,NOAA Marine Debris,1,1,0,0,0
32.7967,-117.2519,2015,8,3,8/3/15,22,NOAA Marine Debris,1,1,0,0,0
32.7968,-117.2518,2015,8,3,8/3/15,22,NOAA Marine Debris,8,10,0,0,0
32.8259,-117.2485,2015,8,4,8/4/15,22,NOAA Marine Debris,1,1,0,0,0
32.8259,-117.2481,2015,8,4,8/4/15,22,NOAA Marine Debris,2,2,0,0,0
32.8261,-117.248,2015,8,4,8/4/15,22,NOAA Marine Debris,2,2,0,0,0
32.8276,-117.2487,2015,8,4,8/4/15,22,NOAA Marine Debris,1,1,0,0,0
32.8279,-117.2486,2015,8,4,8/4/15,22,NOAA Marine Debris,1,1,0,0,0
32.7256,-117.2576,2015,8,27,8/27/15,22,NOAA Marine Debris,1,1,0,0,0
32.83,-117.2491,2015,9,22,9/22/15,22,NOAA Marine Debris,2,2,0,0,1
32.7967,-117.2517,2015,9,28,9/28/15,22,NOAA Marine Debris,1,1,0,0,0
32.7967,-117.2518,2015,9,28,9/28/15,22,NOAA Marine Debris,1,1,0,0,0
32.7968,-117.2517,2015,9,28,9/28/15,22,NOAA Marine Debris,1,2,0,0,0
32.7968,-117.2518,2015,9,28,9/28/15,22,NOAA Marine Debris,6,8,0,0,0
32.8293,-117.2491,2015,10,6,10/6/15,22,NOAA Marine Debris,1,1,0,0,0
32.8292,-117.249,2015,10,6,10/6/15,22,NOAA Marine Debris,2,2,0,0,0
32.8291,-117.2489,2015,10,6,10/6/15,22,NOAA Marine Debris,4,4,0,0,3
32.8285,-117.2487,2015,10,9,10/9/15,22,NOAA Marine Debris,1,1,0,0,0
32.7967,-117.2516,2015,11,3,11/3/15,22,NOAA Marine Debris,2,2,0,0,0
32.7968,-117.2515,2015,11,3,11/3/15,22,NOAA Marine Debris,2,4,0,0,0
32.8278,-117.2485,2015,12,18,12/18/15,22,NOAA Marine Debris,3,4,0,0,1
32.8298,-117.2498,2015,12,18,12/18/15,22,NOAA Marine Debris,5,5,0,0,1
32.8281,-117.2486,2015,12,29,12/29/15,22,NOAA Marine Debris,3,4,0,0,2
32.8292,-117.249,2015,12,29,12/29/15,22,NOAA Marine Debris,1,2,0,0,0
32.8293,-117.249,2015,12,29,12/29/15,22,NOAA Marine Debris,1,1,0,0,0
32.8291,-117.249,2015,12,29,12/29/15,22,NOAA Marine Debris,1,1,0,0,0
32.7972,-117.2497,2016,1,13,1/13/16,22,NOAA Marine Debris,4,5,0,0,0
32.7969,-117.2502,2016,1,27,1/27/16,22,NOAA Marine Debris,3,4,0,0,0
32.7968,-117.2506,2016,1,27,1/27/16,22,NOAA Marine Debris,2,3,0,0,1
32.7971,-117.2517,2016,1,27,1/27/16,22,NOAA Marine Debris,3,5,0,0,0
32.6802,-117.0569,2017,5,12,5/12/17,22,NOAA Marine Debris,1,1,0,0,0
32.8298,-117.2499,2017,12,19,12/19/17,22,NOAA Marine Debris,1,1,0,0,0
32.772,-117.2098,2018,1,23,1/23/18,22,NOAA Marine Debris,4,4,0,0,3
32.8291,-117.249,2018,1,4,1/4/18,22,NOAA Marine Debris,1,1,0,0,0
32.7488,-117.1667,2018,1,23,1/23/18,22,NOAA Marine Debris,2,3,0,0,0
32.7486,-117.1667,2018,1,23,1/23/18,22,NOAA Marine Debris,3,4,0,0,0
32.8295,-117.249,2018,1,23,1/23/18,22,NOAA Marine Debris,1,1,0,0,0
32.7489,-117.1669,2018,2,6,2/6/18,22,NOAA Marine Debris,1,1,0,0,0
32.7489,-117.167,2018,2,6,2/6/18,22,NOAA Marine Debris,4,5,0,0,1
32.7489,-117.1662,2018,2,6,2/6/18,22,NOAA Marine Debris,2,9,0,0,0
32.7489,-117.1663,2018,2,6,2/6/18,22,NOAA Marine Debris,1,1,0,0,0
32.7545,-117.1968,2018,3,11,3/11/18,22,NOAA Marine Debris,1,1,0,0,0
32.7549,-117.1965,2018,3,11,3/11/18,22,NOAA Marine Debris,2,2,0,0,0
32.7549,-117.1966,2018,3,11,3/11/18,22,NOAA Marine Debris,1,1,0,0,0
32.755,-117.1967,2018,3,11,3/11/18,22,NOAA Marine Debris,5,6,0,0,0
32.755,-117.1968,2018,3,11,3/11/18,22,NOAA Marine Debris,3,4,0,0,0
32.7553,-117.1968,2018,3,11,3/11/18,22,NOAA Marine Debris,3,5,0,0,0
32.7541,-117.2528,2018,3,15,3/15/18,22,NOAA Marine Debris,1,1,0,0,0
32.7504,-117.253,2018,3,15,3/15/18,22,NOAA Marine Debris,1,2,0,0,0
32.7538,-117.2528,2018,3,21,3/21/18,22,NOAA Marine Debris,1,1,0,0,0
32.7538,-117.2527,2018,3,21,3/21/18,22,NOAA Marine Debris,1,1,0,0,0
32.7535,-117.2528,2018,3,21,3/21/18,22,NOAA Marine Debris,2,2,0,0,1
32.7532,-117.2527,2018,3,21,3/21/18,22,NOAA Marine Debris,1,1,0,0,0
32.7489,-117.253,2018,3,21,3/21/18,22,NOAA Marine Debris,1,2,0,0,1
32.748,-117.2531,2018,3,21,3/21/18,22,NOAA Marine Debris,1,1,0,0,0
32.7479,-117.2531,2018,3,21,3/21/18,22,NOAA Marine Debris,1,1,0,0,0
32.7483,-117.1657,2018,4,13,4/13/18,22,NOAA Marine Debris,1,1,0,0,0
32.7486,-117.1654,2018,5,15,5/15/18,22,NOAA Marine Debris,2,2,0,0,1
32.7487,-117.1662,2018,7,3,7/3/18,22,NOAA Marine Debris,4,8,0,0,0
32.7487,-117.1661,2018,7,3,7/3/18,22,NOAA Marine Debris,3,5,0,0,0
32.7488,-117.1662,2018,7,3,7/3/18,22,NOAA Marine Debris,8,17,0,0,0
32.7483,-117.1682,2018,7,10,7/10/18,22,NOAA Marine Debris,2,2,0,0,0
32.7495,-117.1669,2018,7,26,7/26/18,22,NOAA Marine Debris,6,10,0,0,2
32.8296,-117.2491,2018,9,7,9/7/18,22,NOAA Marine Debris,1,1,0,0,0
32.6903,-117.117,2018,9,15,9/15/18,22,NOAA Marine Debris,1,4,0,0,0
32.9846,-116.6782,2018,9,29,9/29/18,22,NOAA Marine Debris,1,2,0,0,0
32.7483,-117.168,2018,10,4,10/4/18,22,NOAA Marine Debris,2,2,0,0,0
32.7485,-117.1674,2018,10,4,10/4/18,22,NOAA Marine Debris,3,3,0,0,1
32.7486,-117.1673,2018,10,12,10/12/18,22,NOAA Marine Debris,5,5,0,0,1
32.7486,-117.1671,2018,10,12,10/12/18,22,NOAA Marine Debris,4,7,0,0,4
32.8291,-117.249,2018,10,15,10/15/18,22,NOAA Marine Debris,3,3,0,0,0
32.8293,-117.249,2018,10,15,10/15/18,22,NOAA Marine Debris,2,2,0,0,0
32.7486,-117.1678,2018,10,16,10/16/18,22,NOAA Marine Debris,3,3,0,0,1
32.7489,-117.1675,2018,10,16,10/16/18,22,NOAA Marine Debris,1,1,0,0,0
32.749,-117.1669,2018,11,28,11/28/18,22,NOAA Marine Debris,3,3,0,0,0
32.8293,-117.2491,2018,11,28,11/28/18,22,NOAA Marine Debris,1,2,0,0,0
32.7495,-117.167,2018,11,30,11/30/18,22,NOAA Marine Debris,12,17,0,0,0
32.7489,-117.1674,2018,12,5,12/5/18,22,NOAA Marine Debris,5,7,0,0,0
32.749,-117.1669,2018,12,5,12/5/18,22,NOAA Marine Debris,1,1,0,0,0
32.7486,-117.1667,2018,12,12,12/12/18,22,NOAA Marine Debris,4,4,0,0,2
32.7488,-117.1667,2018,12,12,12/12/18,22,NOAA Marine Debris,2,2,0,0,1
32.7482,-117.1682,2019,1,9,1/9/19,22,NOAA Marine Debris,2,3,0,0,0
32.7486,-117.1667,2019,1,23,1/23/19,22,NOAA Marine Debris,1,1,0,0,0
32.7486,-117.167,2019,1,23,1/23/19,22,NOAA Marine Debris,4,5,0,0,2
32.7486,-117.1673,2019,1,23,1/23/19,22,NOAA Marine Debris,4,4,0,0,2
32.7482,-117.1676,2019,1,28,1/28/19,22,NOAA Marine Debris,2,2,0,0,0
32.7482,-117.1675,2019,1,28,1/28/19,22,NOAA Marine Debris,7,8,0,0,0
32.7482,-117.1674,2019,1,28,1/28/19,22,NOAA Marine Debris,4,4,0,0,0
32.7483,-117.1674,2019,1,28,1/28/19,22,NOAA Marine Debris,1,1,0,0,0
32.7693,-117.2454,2019,1,29,1/29/19,22,NOAA Marine Debris,9,773,0,0,546
32.7693,-117.2457,2019,1,29,1/29/19,22,NOAA Marine Debris,1,3,0,0,0
32.7483,-117.1674,2019,3,27,3/27/19,22,NOAA Marine Debris,5,6,0,0,0
32.8295,-117.249,2019,5,3,5/3/19,22,NOAA Marine Debris,2,3,0,0,0
32.8294,-117.249,2019,5,3,5/3/19,22,NOAA Marine Debris,4,4,0,0,0
32.749,-117.1664,2019,5,31,5/31/19,22,NOAA Marine Debris,1,2,0,0,0
32.749,-117.1663,2019,5,31,5/31/19,22,NOAA Marine Debris,6,10,0,0,0
32.83,-117.2492,2019,6,6,6/6/19,22,NOAA Marine Debris,3,4,0,0,0
32.8297,-117.2492,2019,6,6,6/6/19,22,NOAA Marine Debris,1,1,0,0,0
32.83,-117.2491,2019,6,6,6/6/19,22,NOAA Marine Debris,1,1,0,0,0
32.7486,-117.1671,2019,6,28,6/28/19,22,NOAA Marine Debris,6,9,0,0,0
32.7486,-117.1672,2019,6,28,6/28/19,22,NOAA Marine Debris,1,1,0,0,0
32.7486,-117.1673,2019,6,28,6/28/19,22,NOAA Marine Debris,2,2,0,0,0
32.7696,-117.2499,2019,6,28,6/28/19,22,NOAA Marine Debris,1,6,0,0,0
32.7709,-117.2488,2019,6,28,6/28/19,22,NOAA Marine Debris,3,3,0,0,0
32.7711,-117.2499,2019,6,28,6/28/19,22,NOAA Marine Debris,3,4,0,0,2
32.7699,-117.2519,2019,6,28,6/28/19,22,NOAA Marine Debris,2,3,0,0,0
32.7692,-117.2525,2019,6,28,6/28/19,22,NOAA Marine Debris,2,5,0,0,1
32.7689,-117.2525,2019,6,28,6/28/19,22,NOAA Marine Debris,2,2,0,0,0
32.7686,-117.2523,2019,6,28,6/28/19,22,NOAA Marine Debris,1,1,0,0,0
32.7685,-117.2523,2019,6,28,6/28/19,22,NOAA Marine Debris,1,1,0,0,0
32.7667,-117.2506,2019,6,28,6/28/19,22,NOAA Marine Debris,1,2,0,0,0
32.7648,-117.2512,2019,6,28,6/28/19,22,NOAA Marine Debris,4,5,0,0,0
32.7649,-117.2512,2019,6,28,6/28/19,22,NOAA Marine Debris,1,1,0,0,0
32.7658,-117.2512,2019,6,28,6/28/19,22,NOAA Marine Debris,3,3,0,0,0
32.7682,-117.25,2019,6,28,6/28/19,22,NOAA Marine Debris,3,4,0,0,2
32.7682,-117.2498,2019,6,28,6/28/19,22,NOAA Marine Debris,2,2,0,0,0
32.7688,-117.2514,2019,6,28,6/28/19,22,NOAA Marine Debris,1,71,0,0,8
32.7707,-117.2481,2019,6,28,6/28/19,22,NOAA Marine Debris,3,80,0,0,55
32.83,-117.2492,2019,7,8,7/8/19,22,NOAA Marine Debris,1,1,0,0,0
32.8299,-117.2492,2019,7,8,7/8/19,22,NOAA Marine Debris,2,2,0,0,0
32.8298,-117.2491,2019,7,19,7/19/19,22,NOAA Marine Debris,12,12,0,0,7
32.749,-117.1667,2019,7,24,7/24/19,22,NOAA Marine Debris,6,7,0,0,5
32.7489,-117.1671,2019,7,24,7/24/19,22,NOAA Marine Debris,2,2,0,0,0
32.749,-117.1671,2019,7,24,7/24/19,22,NOAA Marine Debris,2,3,0,0,0
32.7747,-117.2333,2019,8,3,8/3/19,22,NOAA Marine Debris,3,4,0,0,2
32.7747,-117.2332,2019,8,3,8/3/19,22,NOAA Marine Debris,22,34,0,0,33
32.829,-117.2489,2019,8,6,8/6/19,22,NOAA Marine Debris,5,5,0,0,0
32.7496,-117.167,2019,9,30,9/30/19,22,NOAA Marine Debris,1,1,0,0,0
32.7495,-117.167,2019,9,30,9/30/19,22,NOAA Marine Debris,15,20,0,0,8
32.7486,-117.1674,2019,10,11,10/11/19,22,NOAA Marine Debris,4,4,0,0,0
32.7478,-117.2532,2019,11,25,11/25/19,22,NOAA Marine Debris,1,1,0,0,0
32.7481,-117.2531,2019,11,25,11/25/19,22,NOAA Marine Debris,2,2,0,0,1
32.748,-117.2531,2019,11,25,11/25/19,22,NOAA Marine Debris,2,2,0,0,0
32.7483,-117.2531,2019,11,25,11/25/19,22,NOAA Marine Debris,1,1,0,0,0
32.7482,-117.1677,2019,11,18,11/18/19,22,NOAA Marine Debris,4,6,0,0,0
32.7482,-117.1681,2019,11,18,11/18/19,22,NOAA Marine Debris,3,3,0,0,0
32.7483,-117.1682,2019,11,18,11/18/19,22,NOAA Marine Debris,1,1,0,0,0
32.7483,-117.1679,2019,11,18,11/18/19,22,NOAA Marine Debris,5,5,0,0,0
32.7486,-117.1675,2019,11,18,11/18/19,22,NOAA Marine Debris,1,1,0,0,0
32.7487,-117.1674,2019,11,18,11/18/19,22,NOAA Marine Debris,2,2,0,0,0
32.749,-117.1674,2019,11,18,11/18/19,22,NOAA Marine Debris,3,3,0,0,0
32.7489,-117.1673,2019,11,18,11/18/19,22,NOAA Marine Debris,3,3,0,0,0
32.9412,-115.1409,2019,12,1,12/1/19,22,NOAA Marine Debris,8,10,0,0,8
32.8301,-117.2492,2019,12,3,12/3/19,22,NOAA Marine Debris,1,1,0,0,0
32.7487,-117.1661,2019,12,13,12/13/19,22,NOAA Marine Debris,1,1,0,0,0
32.7488,-117.166,2019,12,13,12/13/19,22,NOAA Marine Debris,3,3,0,0,0
32.7487,-117.1659,2019,12,13,12/13/19,22,NOAA Marine Debris,4,5,0,0,1
32.7485,-117.1656,2019,12,13,12/13/19,22,NOAA Marine Debris,4,4,0,0,1
32.7487,-117.166,2019,12,13,12/13/19,22,NOAA Marine Debris,1,1,0,0,0
32.7488,-117.1661,2019,12,13,12/13/19,22,NOAA Marine Debris,5,5,0,0,3
32.7483,-117.1674,2019,12,13,12/13/19,22,NOAA Marine Debris,1,1,0,0,0
32.7482,-117.1674,2019,12,13,12/13/19,22,NOAA Marine Debris,1,1,0,0,0
32.7482,-117.1675,2019,12,13,12/13/19,22,NOAA Marine Debris,2,2,0,0,1
32.7483,-117.1681,2019,12,13,12/13/19,22,NOAA Marine Debris,1,1,0,0,0
32.7483,-117.168,2019,12,13,12/13/19,22,NOAA Marine Debris,1,1,0,0,0
32.7483,-117.1676,2019,12,13,12/13/19,22,NOAA Marine Debris,1,1,0,0,0
32.8306,-117.2492,2019,12,13,12/13/19,22,NOAA Marine Debris,2,3,0,0,1
32.8309,-117.2493,2019,12,13,12/13/19,22,NOAA Marine Debris,1,1,0,0,0
32.7878,-117.0463,2020,1,11,1/11/20,22,NOAA Marine Debris,2,2,0,0,1
32.7881,-117.0465,2020,1,11,1/11/20,22,NOAA Marine Debris,1,1,0,0,0
32.7881,-117.0466,2020,1,11,1/11/20,22,NOAA Marine Debris,3,3,0,0,2
32.7887,-117.0472,2020,1,11,1/11/20,22,NOAA Marine Debris,2,2,0,0,1
32.7865,-117.047,2020,1,11,1/11/20,22,NOAA Marine Debris,1,1,0,0,0
32.7878,-117.0482,2020,1,11,1/11/20,22,NOAA Marine Debris,1,1,0,0,0
32.8989,-117.2045,2014,10,13,10/13/14,22,NOAA Marine Debris,2,3,0,0,3
32.8272,-117.2459,2014,10,30,10/30/14,22,NOAA Marine Debris,1,1,0,0,1
32.7829,-117.2491,2015,5,27,5/27/15,22,NOAA Marine Debris,1,1,0,0,1
32.8508,-117.2534,2015,6,16,6/16/15,22,NOAA Marine Debris,1,116,0,0,116
32.7975,-117.2498,2016,1,13,1/13/16,22,NOAA Marine Debris,4,4,0,0,4
32.7976,-117.2498,2016,1,13,1/13/16,22,NOAA Marine Debris,2,2,0,0,2
32.7487,-117.2535,2016,1,26,1/26/16,22,NOAA Marine Debris,1,1,0,0,1
32.7504,-117.2523,2016,1,26,1/26/16,22,NOAA Marine Debris,1,2,0,0,2
32.7707,-117.2089,2018,1,22,1/22/18,22,NOAA Marine Debris,2,3,0,0,3
32.7708,-117.2092,2018,1,22,1/22/18,22,NOAA Marine Debris,9,13,0,0,13
32.7714,-117.2097,2018,1,23,1/23/18,22,NOAA Marine Debris,6,7,0,0,7
32.7727,-117.2098,2018,1,23,1/23/18,22,NOAA Marine Debris,5,7,0,0,7
32.7711,-117.2083,2018,2,6,2/6/18,22,NOAA Marine Debris,1,1,0,0,1
32.7493,-117.253,2018,3,15,3/15/18,22,NOAA Marine Debris,1,1,0,0,1
32.7497,-117.2531,2018,3,21,3/21/18,22,NOAA Marine Debris,1,1,0,0,1
32.8294,-117.2492,2018,7,27,7/27/18,22,NOAA Marine Debris,1,1,0,0,1
32.7496,-117.1661,2018,8,22,8/22/18,22,NOAA Marine Debris,1,1,0,0,1
32.7678,-117.2118,2018,9,10,9/10/18,22,NOAA Marine Debris,4,4,0,0,4
32.7491,-117.1667,2018,9,21,9/21/18,22,NOAA Marine Debris,1,1,0,0,1
32.7488,-117.1675,2018,9,27,9/27/18,22,NOAA Marine Debris,3,6,0,0,6
33.0459,-116.8614,2018,10,7,10/7/18,22,NOAA Marine Debris,1,1,0,0,1
32.7486,-117.1669,2018,10,10,10/10/18,22,NOAA Marine Debris,3,3,0,0,3
32.8296,-117.249,2018,10,16,10/16/18,22,NOAA Marine Debris,4,5,0,0,5
32.7495,-117.1669,2018,11,28,11/28/18,22,NOAA Marine Debris,3,3,0,0,3
32.7493,-117.1667,2018,11,28,11/28/18,22,NOAA Marine Debris,1,1,0,0,1
32.7486,-117.1667,2019,6,28,6/28/19,22,NOAA Marine Debris,3,7,0,0,7
32.7689,-117.2524,2019,6,28,6/28/19,22,NOAA Marine Debris,1,1,0,0,1
32.7689,-117.2523,2019,6,28,6/28/19,22,NOAA Marine Debris,1,1,0,0,1
32.7667,-117.2507,2019,6,28,6/28/19,22,NOAA Marine Debris,1,1,0,0,1
32.7687,-117.25,2019,6,28,6/28/19,22,NOAA Marine Debris,1,10,0,0,10
32.749,-117.1664,2019,7,24,7/24/19,22,NOAA Marine Debris,4,4,0,0,4
32.7726,-117.2206,2020,8,23,8/23/20,22,NOAA Marine Debris,2,2,0,0,2
32.8272,-117.2472,2014,10,22,10/22/14,22,NOAA Marine Debris,1,1,0,0,1
32.8274,-117.2483,2014,10,27,10/27/14,22,NOAA Marine Debris,1,1,0,0,1
32.827,-117.2466,2014,10,30,10/30/14,22,NOAA Marine Debris,1,1,0,0,1
32.8261,-117.2476,2014,10,30,10/30/14,22,NOAA Marine Debris,1,1,0,0,1
32.8273,-117.2474,2014,10,31,10/31/14,22,NOAA Marine Debris,1,1,0,0,1
32.829,-117.2489,2014,12,23,12/23/14,22,NOAA Marine Debris,1,2,0,0,2
32.8281,-117.2485,2015,1,19,1/19/15,22,NOAA Marine Debris,1,3,0,0,3
32.7961,-117.2533,2015,2,9,2/9/15,22,NOAA Marine Debris,2,2,0,0,2
32.9007,-117.2041,2015,2,10,2/10/15,22,NOAA Marine Debris,1,2,0,0,2
32.783,-117.2491,2015,5,27,5/27/15,22,NOAA Marine Debris,1,1,0,0,1
32.7827,-117.2505,2015,5,29,5/29/15,22,NOAA Marine Debris,1,1,0,0,1
32.7828,-117.2498,2015,6,2,6/2/15,22,NOAA Marine Debris,1,1,0,0,1
32.8312,-117.2493,2015,6,11,6/11/15,22,NOAA Marine Debris,1,1,0,0,1
32.8259,-117.2487,2015,8,4,8/4/15,22,NOAA Marine Debris,2,2,0,0,2
32.7868,-117.2125,2015,9,6,9/6/15,22,NOAA Marine Debris,1,1,0,0,1
32.8306,-117.2492,2015,10,19,10/19/15,22,NOAA Marine Debris,3,3,0,0,3
32.8284,-117.2487,2015,12,29,12/29/15,22,NOAA Marine Debris,1,2,0,0,2
32.7709,-117.2082,2018,1,22,1/22/18,22,NOAA Marine Debris,1,2,0,0,2
32.771,-117.2083,2018,1,22,1/22/18,22,NOAA Marine Debris,3,4,0,0,4
32.7709,-117.2084,2018,1,22,1/22/18,22,NOAA Marine Debris,1,2,0,0,2
32.7709,-117.2085,2018,1,22,1/22/18,22,NOAA Marine Debris,3,4,0,0,4
32.7709,-117.2086,2018,1,22,1/22/18,22,NOAA Marine Debris,4,5,0,0,5
32.7708,-117.2091,2018,1,22,1/22/18,22,NOAA Marine Debris,4,4,0,0,4
32.7707,-117.2092,2018,1,22,1/22/18,22,NOAA Marine Debris,3,3,0,0,3
32.7707,-117.2093,2018,1,23,1/23/18,22,NOAA Marine Debris,2,2,0,0,2
32.7708,-117.2094,2018,1,23,1/23/18,22,NOAA Marine Debris,2,2,0,0,2
32.7711,-117.2095,2018,1,23,1/23/18,22,NOAA Marine Debris,3,3,0,0,3
32.7712,-117.2097,2018,1,23,1/23/18,22,NOAA Marine Debris,1,1,0,0,1
32.7713,-117.2098,2018,1,23,1/23/18,22,NOAA Marine Debris,1,1,0,0,1
32.7717,-117.2098,2018,1,23,1/23/18,22,NOAA Marine Debris,1,1,0,0,1
